% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
9.206	1	0	0	4	920	8	0	1	2	15	1	0	2	319
9.206	1	0	0	3	920	8	0	3	1	15	1	0	10	876
9.206	1	0	0	2	920	8	0	4	1	15	1	0	4	275
9.233	3	0	0	1	923	5	0	1	1	15	1	0	14	1404
9.237	1	0	0	4	923	9	0	1	1	15	1	0	2	158
9.237	1	0	0	3	923	9	0	2	1	15	1	0	10	876
9.237	1	0	0	2	923	9	0	3	1	15	1	0	4	275
9.237	1	0	0	1	923	9	0	4	1	15	1	0	0	114
9.264	3	0	0	1	926	6	0	1	1	15	1	0	14	1404
9.266	1	0	0	4	926	8	0	1	1	15	1	0	2	158
9.266	1	0	0	3	926	8	0	2	1	15	1	0	12	1081
9.266	1	0	0	2	926	8	0	3	1	15	1	0	4	275
9.277	1	0	0	1	927	9	0	1	1	15	1	0	0	114
9.294	3	0	0	1	929	6	0	1	1	15	1	0	12	1081
9.296	1	0	0	4	929	8	0	2	1	15	1	0	2	158
9.296	1	0	0	3	929	8	0	3	1	15	1	0	12	1081
9.296	1	0	0	2	929	8	0	4	1	15	1	0	4	275
9.297	1	0	0	1	929	9	0	1	1	14	1	0	0	114
9.324	3	0	0	1	932	6	0	1	1	15	1	0	12	1081
9.334	1	0	0	3	933	6	0	1	1	15	1	0	12	1081
9.344	3	0	0	1	934	6	0	1	1	15	1	0	12	1081
9.346	1	0	0	4	934	8	0	1	2	15	1	0	2	319
9.346	1	0	0	2	934	8	0	3	1	15	1	0	4	275
9.346	1	0	0	1	934	8	0	4	1	15	1	0	0	114
9.348	1	0	0	1	935	0	0	1	1	14	1	0	0	114
9.352	1	0	0	3	935	4	0	1	1	15	1	0	12	1081
9.354	1	0	0	3	935	6	0	1	1	14	1	0	12	1081
9.369	3	0	0	1	937	1	0	1	1	15	1	0	12	1081
9.379	1	0	0	4	938	1	0	1	1	15	1	0	2	158
9.379	1	0	0	3	938	1	0	2	1	15	1	0	12	1081
9.379	1	0	0	2	938	1	0	3	1	15	1	0	4	275
9.386	1	0	0	4	938	8	0	1	1	15	1	0	2	158
9.386	1	0	0	2	938	8	0	2	1	15	1	0	4	275
9.388	3	0	0	1	939	0	0	1	1	15	1	0	12	1081
9.391	1	0	0	1	939	3	0	1	1	15	1	0	0	114
9.413	3	0	0	1	941	5	0	1	1	15	1	0	12	1081
9.417	1	0	0	4	941	9	0	2	2	15	1	0	2	319
9.417	1	0	0	3	941	9	0	4	1	15	1	0	12	1081
9.417	1	0	0	2	941	9	0	5	1	15	1	0	4	275
9.418	1	0	0	1	942	0	0	1	1	14	1	0	0	114
9.433	3	0	0	1	943	5	0	1	1	15	1	0	12	1081
9.451	1	0	0	3	945	3	0	1	1	15	1	0	12	1081
9.452	1	0	0	4	945	4	0	1	2	15	1	0	2	319
9.452	1	0	0	2	945	4	0	3	1	15	1	0	4	275
9.452	1	0	0	1	945	4	0	4	1	15	1	0	0	114
9.463	3	0	0	1	946	5	0	1	1	15	1	0	12	1081
9.487	3	0	0	1	948	9	0	1	1	15	1	0	12	1081
9.492	1	0	0	3	949	4	0	1	1	15	1	0	12	1081
9.492	1	0	0	2	949	4	0	2	1	15	1	0	4	275
9.492	1	0	0	1	949	4	0	3	1	15	1	0	0	114
9.493	1	0	0	4	949	5	0	1	2	15	1	0	2	319
9.493	1	0	0	1	949	5	0	3	1	14	1	0	0	114
9.506	3	0	0	1	950	8	0	1	1	15	1	0	12	1081
9.531	3	0	0	1	953	3	0	1	1	15	1	0	12	1081
9.533	1	0	0	4	953	5	0	1	1	15	1	0	2	158
9.533	1	0	0	3	953	5	0	2	1	15	1	0	12	1081
9.533	1	0	0	2	953	5	0	3	1	15	1	0	4	275
9.533	1	0	0	1	953	5	0	4	1	15	1	0	0	114
9.534	1	0	0	4	953	6	0	1	1	14	1	0	2	158
9.551	3	0	0	1	955	3	0	1	1	15	1	0	12	1081
9.568	1	0	0	4	957	0	0	2	3	15	1	0	2	480
9.568	1	0	0	3	957	0	0	5	1	15	1	0	12	1081
9.568	1	0	0	2	957	0	0	6	1	15	1	0	4	275
9.57	1	0	0	4	957	2	0	1	1	14	1	0	2	158
9.57	1	0	0	1	957	2	0	2	1	14	1	0	0	114
9.576	3	0	0	1	957	8	0	1	1	15	1	0	12	1081
9.601	3	0	0	1	960	3	0	1	1	15	1	0	12	1081
9.604	1	0	0	3	960	6	0	1	1	15	1	0	12	1081
9.605	1	0	0	4	960	7	0	1	1	15	1	0	2	158
9.605	1	0	0	2	960	7	0	2	2	15	1	0	4	553
9.605	1	0	0	1	960	7	0	4	1	15	1	0	0	114
9.606	1	0	0	4	960	8	0	1	1	14	1	0	2	158
9.621	3	0	0	1	962	3	0	1	1	15	1	0	12	1081
9.634	1	0	0	4	963	6	0	2	1	15	1	0	2	158
9.634	1	0	0	3	963	6	0	3	1	15	1	0	12	1081
9.634	1	0	0	2	963	6	0	4	2	15	1	0	4	553
9.635	1	0	0	1	963	7	0	1	1	14	1	0	0	114
9.637	1	0	0	4	963	9	0	1	1	14	1	0	2	158
9.637	1	0	0	1	963	9	0	2	1	13	1	0	0	114
9.641	3	0	0	1	964	3	0	1	1	15	1	0	12	1081
9.666	3	0	0	1	966	8	0	1	1	15	1	0	12	1081
9.678	1	0	0	4	968	0	0	1	2	15	1	0	2	319
9.678	1	0	0	3	968	0	0	3	1	15	1	0	12	1081
9.678	1	0	0	2	968	0	0	4	1	15	1	0	4	275
9.678	1	0	0	1	968	0	0	5	1	15	1	0	0	114
9.679	1	0	0	1	968	1	0	1	1	14	1	0	0	114
9.686	1	0	0	1	968	8	0	1	1	15	1	0	0	114
9.686	3	0	0	1	968	8	0	1	1	15	1	0	12	1081
9.71	3	0	0	1	971	2	0	1	1	15	1	0	14	1404
9.72	1	0	0	4	972	2	0	1	1	15	1	0	2	158
9.72	1	0	0	3	972	2	0	2	1	15	1	0	12	1081
9.72	1	0	0	2	972	2	0	3	1	15	1	0	4	275
9.72	1	0	0	1	972	2	0	4	1	15	1	0	0	114
9.721	1	0	0	4	972	3	0	1	1	14	1	0	2	158
9.735	3	0	0	1	973	7	0	1	1	15	1	0	12	1081
9.755	1	0	0	4	975	7	0	1	1	15	1	0	2	158
9.755	1	0	0	3	975	7	0	2	1	15	1	0	10	876
9.755	1	0	0	2	975	7	0	3	1	15	1	0	4	275
9.757	1	0	0	4	975	9	0	1	1	14	1	0	2	158
9.765	3	0	0	1	976	7	0	1	1	15	1	0	12	1081
9.785	1	0	0	4	978	7	0	1	2	15	1	0	2	319
9.785	1	0	0	3	978	7	0	3	1	15	1	0	12	1081
9.785	1	0	0	2	978	7	0	4	1	15	1	0	4	275
9.789	3	0	0	1	979	1	0	1	1	15	1	0	12	1081
9.816	1	0	0	4	981	8	0	1	2	15	1	0	2	319
9.816	1	0	0	3	981	8	0	3	1	15	1	0	10	876
9.816	1	0	0	2	981	8	0	4	1	15	1	0	4	275
9.816	1	0	0	1	981	8	0	5	3	15	1	0	0	348
9.818	3	0	0	1	982	0	0	1	1	15	1	0	14	1404
9.848	3	0	0	1	985	0	0	1	1	15	1	0	8	641
9.86	1	0	0	4	986	2	0	1	2	15	1	0	2	319
9.86	1	0	0	3	986	2	0	3	1	15	1	0	10	876
9.86	1	0	0	2	986	2	0	4	2	15	1	0	4	553
9.86	1	0	0	1	986	2	0	6	1	15	1	0	0	114
9.861	1	0	0	1	986	3	0	1	1	14	1	0	0	114
9.867	1	0	0	1	986	9	0	1	1	13	1	0	0	114
9.868	1	0	0	1	987	0	0	1	1	12	1	0	0	114
9.868	3	0	0	1	987	0	0	1	1	15	1	0	12	1081
9.898	3	0	0	1	990	0	0	1	1	15	1	0	12	1081
9.9	1	0	0	4	990	2	0	2	2	15	1	0	2	319
9.9	1	0	0	3	990	2	0	4	1	15	1	0	10	876
9.9	1	0	0	2	990	2	0	5	2	15	1	0	4	553
9.901	1	0	0	1	990	3	0	1	1	15	1	0	0	114
9.918	3	0	0	1	992	0	0	1	1	15	1	0	12	1081
9.938	1	0	0	4	994	0	0	1	2	15	1	0	2	319
9.938	1	0	0	3	994	0	0	3	1	15	1	0	10	876
9.938	1	0	0	2	994	0	0	4	1	15	1	0	4	275
9.938	1	0	0	1	994	0	0	5	1	15	1	0	0	114
9.939	1	0	0	1	994	1	0	1	1	14	1	0	0	114
9.943	3	0	0	1	994	5	0	1	1	15	1	0	12	1081
9.969	3	0	0	1	997	1	0	1	1	15	1	0	12	1081
9.972	1	0	0	4	997	4	0	1	2	15	1	0	2	319
9.972	1	0	0	3	997	4	0	3	1	15	1	0	10	876
9.972	1	0	0	2	997	4	0	4	1	15	1	0	4	275
9.972	1	0	0	1	997	4	0	5	1	15	1	0	0	114
9.982	1	0	0	1	998	4	0	1	1	14	1	0	0	114
9.999	3	0	0	1	1000	1	0	1	1	15	1	0	8	641
